FullName,Winery,WineName,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,WinePrice
Abbatucci Général de la Révolution (Cuvée Collection) 2015,Abbatucci,Général de la Révolution (Cuvée Collection),,,4.3,28,4.3,238,49.57
Hubert Lamy Saint-Aubin 1er Cru 'Clos du Meix' 2015,Hubert Lamy,Saint-Aubin 1er Cru 'Clos du Meix',Burgundy,Côte de Beaune White,4.3,28,4,222,39.99
Bénédicte et Stéphane Tissot Amphore Savagnin 2016,Bénédicte et Stéphane Tissot,Amphore Savagnin,Jura,White,4.3,28,3.9,244,41.17
Michel Chevre Les Pentes Clos de l'Écotard Saumur 2016,Michel Chevre,Les Pentes Clos de l'Écotard Saumur,Loire,Chenin Blanc,4.3,27,4.2,44,46.67
Domaine Henri Boillot Puligny-Montrachet 2017,Domaine Henri Boillot,Puligny-Montrachet,Burgundy,Côte de Beaune White,4.3,27,4.1,618,49.68
Domaine Vincent Dureuil-Janthial Puligny-Montrachet 'Corvée des Vignes' 2013,Domaine Vincent Dureuil-Janthial,Puligny-Montrachet 'Corvée des Vignes',Burgundy,Côte de Beaune White,4.3,26,4.3,81,37.5
La Chablisienne Chablis Grand Cru 'Valmur' 2015,La Chablisienne,Chablis Grand Cru 'Valmur',Burgundy,Chablis,4.3,26,4.3,98,43.33
Ronco del Gnemiz Chardonnay Ronco Basso 2017,Ronco del Gnemiz,Chardonnay Ronco Basso,Northern Italy,White,4.3,25,4.1,116,39.99
Hubert Lamy Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière' 2016,Hubert Lamy,Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière',Burgundy,Côte de Beaune White,4.3,25,4.2,625,47.5
Domaine du Castel Blanc du Castel N.V.,Domaine du Castel,Blanc du Castel,,,4.2,1335,4.2,1335,30.99
Palacio da Brejoeira Alvarinho Vinho Verde 2015,Palacio da Brejoeira,Alvarinho Vinho Verde,Portuguese,Vinho Verde White,4.2,1301,4.2,6284,19.435
Cloudy Bay Te Koko Sauvignon Blanc 2013,Cloudy Bay,Te Koko Sauvignon Blanc,New Zealand,Sauvignon Blanc,4.2,1291,4.2,6533,44
Cakebread Chardonnay 2016,Cakebread,Chardonnay,Napa Valley,Chardonnay,4.2,1187,4.2,10289,37.95
Cakebread Chardonnay 2015,Cakebread,Chardonnay,Napa Valley,Chardonnay,4.2,1139,4.2,10289,39
Jermann Vintage Tunina 2015,Jermann,Vintage Tunina,Northern Italy,White,4.2,993,4.3,6620,42.01
Grgich Hills Chardonnay 2014,Grgich Hills,Chardonnay,Napa Valley,Chardonnay,4.2,959,4.1,6235,45
Fattoria Mancini Impero Blanc de Pinot Noir N.V.,Fattoria Mancini,Impero Blanc de Pinot Noir,Central Italy,White,4.2,888,4.2,888,30.99
R. López de Heredia Viña Tondonia Viña Tondonia Reserva Blanco 2005,R. López de Heredia Viña Tondonia,Viña Tondonia Reserva Blanco,Spanish,Rioja White,4.2,772,4.2,5501,31.5
Cakebread Chardonnay 2017,Cakebread,Chardonnay,Napa Valley,Chardonnay,4.2,751,4.2,10289,35.7
Newton Chardonnay Unfiltered 2015,Newton,Chardonnay Unfiltered,Napa Valley,Chardonnay,4.2,657,4.2,4073,44.5
Gaja Ca'Marcanda Vistamare Toscana 2017,Gaja,Ca'Marcanda Vistamare Toscana,Central Italy,White,4.2,601,4.1,3941,34.32
Newton Chardonnay Unfiltered 2014,Newton,Chardonnay Unfiltered,Napa Valley,Chardonnay,4.2,586,4.2,4073,46
Rafael Palacios As Sortes Val do Bibei Godello 2014,Rafael Palacios,As Sortes Val do Bibei Godello,,,4.2,580,4.2,3396,44.95
Cloudy Bay Te Koko Sauvignon Blanc 2010,Cloudy Bay,Te Koko Sauvignon Blanc,New Zealand,Sauvignon Blanc,4.2,522,4.2,6534,36.97
Esporão Esporão Private Selection Branco 2012,Esporão,Esporão Private Selection Branco,Southern Portugal,White,4.2,505,4.2,3193,41.38
Jermann W... Dreams Bianco (Were Dreams...) 2014,Jermann,W... Dreams Bianco (Were Dreams...),Northern Italy,White,4.2,501,4.2,3406,47.5
Louis Jadot Meursault 2013,Louis Jadot,Meursault,Burgundy,Côte de Beaune White,4.2,484,4.1,3310,49.49
Ornellaia Poggio alle Gazze 2015,Ornellaia,Poggio alle Gazze,Central Italy,White,4.2,455,4.1,2297,39.95
Alheit Vineyards Cartology (Bush Vines) 2015,Alheit Vineyards,Cartology (Bush Vines),,,4.2,453,4.2,2239,39.99
Pazo Señorans Seleccion de Añada Albariño Rías Baixas 2008,Pazo Señorans,Seleccion de Añada Albariño Rías Baixas,Spanish,Albariño,4.2,428,4.2,2512,31.84
Yves Cuilleron Condrieu La Petite Côte 2014,Yves Cuilleron,Condrieu La Petite Côte,Northern Rhône,Condrieu,4.2,422,4.2,2722,40.95
Alois Lageder Löwengang Chardonnay 2011,Alois Lageder,Löwengang Chardonnay,Northern Italy,White,4.2,406,4.2,3391,35.54
Jermann W... Dreams Bianco (Were Dreams...) 2012,Jermann,W... Dreams Bianco (Were Dreams...),Northern Italy,White,4.2,344,4.2,3406,49.43
Ornellaia Poggio alle Gazze 2013,Ornellaia,Poggio alle Gazze,Central Italy,White,4.2,334,4.1,2297,32
Daniel-Etienne Defaix Chablis Premier Cru 'Côte de Lechet' 2002,Daniel-Etienne Defaix,Chablis Premier Cru 'Côte de Lechet',Burgundy,Chablis,4.2,329,4.1,1023,34.17
Domaine Georges Vernay Les Terrasses de L'Empire Condrieu 2014,Domaine Georges Vernay,Les Terrasses de L'Empire Condrieu,Northern Rhône,Condrieu,4.2,313,4.2,1606,43.69
Bouchard Père & Fils Meursault Les Clous 2016,Bouchard Père & Fils,Meursault Les Clous,Burgundy,Côte de Beaune White,4.2,308,4.1,2676,39.17
Vie di Romans Chardonnay 2017,Vie di Romans,Chardonnay,Northern Italy,White,4.2,300,4.1,3405,35.99
Didier Dagueneau (Louis-Benjamin Dagueneau) Blanc Fumé de Pouilly 2014,Didier Dagueneau (Louis-Benjamin Dagueneau),Blanc Fumé de Pouilly,Upper Loire Valley,White,4.2,294,4.2,2632,46.21
Torres Milmanda 2013,Torres,Milmanda,Spanish,Chardonnay,4.2,287,4.1,2211,34.17
Domaine Henri Boillot Meursault 2014,Domaine Henri Boillot,Meursault,Burgundy,Côte de Beaune White,4.2,272,4.1,1605,43.18
Louis Jadot Meursault 2016,Louis Jadot,Meursault,Burgundy,Côte de Beaune White,4.2,260,4.1,3310,36.88
Henri Bourgeois Pouilly-Fumé La Demoiselle de Bourgeois 2015,Henri Bourgeois,Pouilly-Fumé La Demoiselle de Bourgeois,Upper Loire Valley,White,4.2,249,4.1,1324,30
Joseph Drouhin Meursault 2016,Joseph Drouhin,Meursault,Burgundy,Côte de Beaune White,4.2,248,4.1,2360,43.99
Henri Bourgeois Sancerre D'Antan 2015,Henri Bourgeois,Sancerre D'Antan,Upper Loire Valley,White,4.2,240,4.2,1277,30.67
Paul Jaboulet Aîné Hermitage Le Chevalier de Sterimberg 2015,Paul Jaboulet Aîné,Hermitage Le Chevalier de Sterimberg,Northern Rhône,White,4.2,238,4.1,1927,43.61
Ridge Vineyards Estate Chardonnay 2012,Ridge Vineyards,Estate Chardonnay,Californian,Chardonnay,4.2,230,4.1,2061,43
Didier Dagueneau (Louis-Benjamin Dagueneau) Blanc Fumé de Pouilly 2013,Didier Dagueneau (Louis-Benjamin Dagueneau),Blanc Fumé de Pouilly,Upper Loire Valley,White,4.2,229,4.2,2632,45.37
Domaine Delaporte Sancerre Silex Blanc 2016,Domaine Delaporte,Sancerre Silex Blanc,Upper Loire Valley,White,4.2,221,4.1,537,20.585
Simon Bize & Fils Savigny-les-Beaune 2015,Simon Bize & Fils,Savigny-les-Beaune,Burgundy,Côte de Beaune White,4.2,220,4,930,34.99
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2009,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,German,Riesling,4.2,212,4.4,2898,42.01
Didier Dagueneau (Louis-Benjamin Dagueneau) Blanc Fumé de Pouilly 2015,Didier Dagueneau (Louis-Benjamin Dagueneau),Blanc Fumé de Pouilly,Upper Loire Valley,White,4.2,201,4.2,2632,48.73
Jean Claude Dagueneau Domaine des Berthiers Pouilly-Fumé 2014,Jean Claude Dagueneau,Domaine des Berthiers Pouilly-Fumé,Upper Loire Valley,White,4.2,198,4,1108,34.36
Isole e Olena Chardonnay Toscana Collezione Privata 2013,Isole e Olena,Chardonnay Toscana Collezione Privata,Central Italy,White,4.2,196,4.3,1706,39.99
Daniel-Etienne Defaix Chablis Premier Cru 'Vaillon' 2002,Daniel-Etienne Defaix,Chablis Premier Cru 'Vaillon',Burgundy,Chablis,4.2,192,4.2,433,35.83
Domaine Huet Vouvray Le Mont Demi-Sec 2016,Domaine Huet,Vouvray Le Mont Demi-Sec,Loire,Chenin Blanc,4.2,190,4.1,1238,30.52
Tasca d'Almerita Tenuta Regaleali Chardonnay Vigna San Francesco 2011,Tasca d'Almerita,Tenuta Regaleali Chardonnay Vigna San Francesco,Southern Italy,White,4.2,188,4.2,2674,30.16
Michel & Stéphane Ogier La Combe de Malleval Condrieu 2016,Michel & Stéphane Ogier,La Combe de Malleval Condrieu,Northern Rhône,Condrieu,4.2,186,4.1,1032,31.48
Clai Ottocento Bijeli 2014,Clai,Ottocento Bijeli,,,4.2,185,4.2,546,31.86
Daniel-Etienne Defaix Chablis Premier Cru 'Côte de Lechet' 2005,Daniel-Etienne Defaix,Chablis Premier Cru 'Côte de Lechet',Burgundy,Chablis,4.2,180,4.1,1023,32.5
Quinta da Pellada Primus 2014,Quinta da Pellada,Primus,Northern Portugal,White,4.2,177,4.2,944,44.25
Domaine Marc Morey & Fils Chassagne-Montrachet Blanc 2015,Domaine Marc Morey & Fils,Chassagne-Montrachet Blanc,Burgundy,Côte de Beaune White,4.2,175,4.2,806,41.38
Domaine Zind Humbrecht Riesling Alsace Clos Häuserer 2014,Domaine Zind Humbrecht,Riesling Alsace Clos Häuserer,Alsace,Riesling,4.2,175,4.2,1500,47.05
Domaine du Vieux Télégraphe Châteauneuf-du-Pape (La Crau) Blanc 2013,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) Blanc,Southern Rhône,White,4.2,174,4.2,2402,48
Domaine Bernard Moreau et Fils Chassagne-Montrachet 2016,Domaine Bernard Moreau et Fils,Chassagne-Montrachet,Burgundy,Côte de Beaune White,4.2,169,4.2,1366,40.5
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett 2015,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Kabinett,German,Riesling,4.2,164,4.1,1758,38.6
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2011,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,German,Riesling,4.2,162,4.4,2898,33.98
Yves Cuilleron Condrieu Les Chaillets 2015,Yves Cuilleron,Condrieu Les Chaillets,Northern Rhône,Condrieu,4.2,160,4.2,1314,41.59
Château de La Maltroye Chassagne-Montrachet 2013,Château de La Maltroye,Chassagne-Montrachet,Burgundy,Côte de Beaune White,4.2,160,4.1,1626,42.5
Matrot Meursault Blanc 2017,Matrot,Meursault Blanc,Burgundy,Côte de Beaune White,4.2,159,4.1,2137,37.6
Schloss Gobelsburg Grüner Veltliner Lamm 1 ÖTW 2016,Schloss Gobelsburg,Grüner Veltliner Lamm 1 ÖTW,Austrian,Grüner Veltliner,4.2,159,4.2,1295,39.01
Vasse Felix Heytesbury Chardonnay 2014,Vasse Felix,Heytesbury Chardonnay,Australian,Chardonnay,4.2,157,4.1,1166,40.22
Chacra Mainqué Chardonnay 2017,Chacra,Mainqué Chardonnay,Argentinian,Chardonnay,4.2,156,4.2,233,37.5
Château de Chamirey Mercurey Premier Cru 'La Mission' Monopole 2014,Château de Chamirey,Mercurey Premier Cru 'La Mission' Monopole,Burgundy,Côte Chalonnaise White,4.2,154,4.2,964,38
Hubert Lamy Saint-Aubin 1er Cru 'Les Frionnes' 2015,Hubert Lamy,Saint-Aubin 1er Cru 'Les Frionnes',Burgundy,Côte de Beaune White,4.2,152,4.1,1470,32.77
Vasse Felix Heytesbury Chardonnay 2016,Vasse Felix,Heytesbury Chardonnay,Australian,Chardonnay,4.2,152,4.1,1166,35
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Spätlese 2009,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Spätlese,German,Riesling,4.2,144,4.2,1763,39.95
Quinta das Bágeiras Pai Abel Branco 2015,Quinta das Bágeiras,Pai Abel Branco,Northern Portugal,White,4.2,142,4.2,993,30.86
Kumeu River Maté's Vineyard Chardonnay 2016,Kumeu River,Maté's Vineyard Chardonnay,New Zealand,Chardonnay,4.2,140,4.1,1077,34.58
Mauro Godello Blanco 2014,Mauro,Godello Blanco,,,4.2,140,4.2,598,45.99
Lucien le Moine Bourgogne Blanc 2012,Lucien le Moine,Bourgogne Blanc,Burgundy,White,4.2,140,4.2,1339,36
Alphonse Mellot Génération Dix-Neuf Sancerre 2014,Alphonse Mellot,Génération Dix-Neuf Sancerre,Upper Loire Valley,White,4.2,137,4.1,503,38.65
Francois Villard Condrieu Le Grand Vallon 2015,Francois Villard,Condrieu Le Grand Vallon,Northern Rhône,Condrieu,4.2,137,4.2,778,37.5
Schloss Gobelsburg Grüner Veltliner Lamm 1 ÖTW 2014,Schloss Gobelsburg,Grüner Veltliner Lamm 1 ÖTW,Austrian,Grüner Veltliner,4.2,137,4.2,1295,33.86
Le Vieux Donjon Châteauneuf-du-Pape Blanc 2015,Le Vieux Donjon,Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.2,137,4.1,1236,40.29
Domaine Michel Niellon Chassagne-Montrachet Blanc 2016,Domaine Michel Niellon,Chassagne-Montrachet Blanc,Burgundy,Côte de Beaune White,4.2,135,4.1,1223,37.5
Guiberteau Brézé Saumur Blanc 2015,Guiberteau,Brézé Saumur Blanc,Loire,Chenin Blanc,4.2,134,4.1,803,37.81
Marc Colin Saint-Aubin 1er Cru La Chatenière 2015,Marc Colin,Saint-Aubin 1er Cru La Chatenière,Burgundy,Côte de Beaune White,4.2,133,4.1,830,33.61
Vincent Girardin Meursault 'Les Narvaux' 2013,Vincent Girardin,Meursault 'Les Narvaux',Burgundy,Côte de Beaune White,4.2,133,4.2,1072,41.11
Fontaine-Gagnard Chassagne-Montrachet Blanc 2013,Fontaine-Gagnard,Chassagne-Montrachet Blanc,Burgundy,Côte de Beaune White,4.2,132,4.1,732,30.75
Hugel Grossi Laüe Gewürztraminer 2010,Hugel,Grossi Laüe Gewürztraminer,Alsace,Gewürztraminer,4.2,131,4.1,228,37.81
Château de Tracy Haute Densité Pouilly-Fumé 2013,Château de Tracy,Haute Densité Pouilly-Fumé,Upper Loire Valley,White,4.2,129,4.2,472,50
Ca' Lojera Lugana Riserva del Lupo 2013,Ca' Lojera,Lugana Riserva del Lupo,Northern Italy,White,4.2,128,4.2,716,18.325
Kershaw Chardonnay (Clonal Selection) 2017,Kershaw,Chardonnay (Clonal Selection),South African,Chardonnay,4.2,126,4.3,1106,31.72
Domaine Zind Humbrecht Riesling Alsace Clos Windsbuhl 2014,Domaine Zind Humbrecht,Riesling Alsace Clos Windsbuhl,Alsace,Riesling,4.2,121,4.2,1276,49.95
Hubert Lamy Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière' 2013,Hubert Lamy,Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière',Burgundy,Côte de Beaune White,4.2,117,4.2,625,43.68
Kumeu River Maté's Vineyard Chardonnay 2015,Kumeu River,Maté's Vineyard Chardonnay,New Zealand,Chardonnay,4.2,117,4.1,1077,32
Von Winning Ungeheuer GG 2016,Von Winning,Ungeheuer GG,German,Riesling,4.2,115,4.2,594,46.5
Rémi Jobard Meursault 'Sous La Velle' 2015,Rémi Jobard,Meursault 'Sous La Velle',Burgundy,Côte de Beaune White,4.2,114,4.1,565,36.97
Remelluri Rioja Blanco 2012,Remelluri,Rioja Blanco,Spanish,Rioja White,4.2,113,4.1,1690,46.59
Quintodecimo Via del Campo Falanghina 2017,Quintodecimo,Via del Campo Falanghina,Southern Italy,White,4.2,111,4.2,1009,30.67
Vincent Bouzereau Meursault 2017,Vincent Bouzereau,Meursault,Burgundy,Côte de Beaune White,4.2,111,4,1264,35.29
Matrot Meursault-Blagny 1er Cru 2010,Matrot,Meursault-Blagny 1er Cru,Burgundy,Côte de Beaune White,4.2,109,4.1,1076,43.5
Sadie Family Skurfberg (Die Ouwingerdreeks) 2016,Sadie Family,Skurfberg (Die Ouwingerdreeks),South African,Chenin Blanc,4.2,108,4.3,884,34.03
Restless River Ava Marie 2015,Restless River,Ava Marie,South African,Chardonnay,4.2,107,4.2,300,39.99
Anselmo Mendes Curtimenta Alvarinho 2013,Anselmo Mendes,Curtimenta Alvarinho,Portuguese,Vinho Verde White,4.2,106,4.2,1077,42.8
Clemens Busch Marienburg Rothenpfad GG 2015,Clemens Busch,Marienburg Rothenpfad GG,German,Riesling,4.2,106,4.2,574,37.7
Schloss Gobelsburg Grüner Veltliner Lamm 1 ÖTW 2017,Schloss Gobelsburg,Grüner Veltliner Lamm 1 ÖTW,Austrian,Grüner Veltliner,4.2,105,4.2,1295,60.2
Vincent Girardin Meursault 'Les Narvaux' 2015,Vincent Girardin,Meursault 'Les Narvaux',Burgundy,Côte de Beaune White,4.2,102,4.2,1072,44.53
Olivier Pithon La D18 2016,Olivier Pithon,La D18,Languedoc-Roussillon,White,4.2,101,4,475,30.25
Philippe Bouzereau - Chateau de Citeaux Vieux Clos du Château de Cîteaux Meursault Blanc 2015,Philippe Bouzereau - Chateau de Citeaux,Vieux Clos du Château de Cîteaux Meursault Blanc,Burgundy,Côte de Beaune White,4.2,101,4.1,470,42.5
Reichsrat von Buhl Ungeheuer GG 2015,Reichsrat von Buhl,Ungeheuer GG,German,Riesling,4.2,100,4.2,1092,50
Château de Puligny Montrachet Chassagne-Montrachet 2011,Château de Puligny Montrachet,Chassagne-Montrachet,Burgundy,Côte de Beaune White,4.2,100,4.2,581,39.5
Marqués de Riscal Barón de Chirel Verdejo Viñas Centenarias 2015,Marqués de Riscal,Barón de Chirel Verdejo Viñas Centenarias,Spanish,Verdejo,4.2,99,4.1,271,32.81
Domaine Laroche Chablis Grand Cru 'Les Blanchots' 2015,Domaine Laroche,Chablis Grand Cru 'Les Blanchots',Burgundy,Chablis,4.2,97,4.2,879,50
Au Bon Climat Wild Boy Chardonnay 2014,Au Bon Climat,Wild Boy Chardonnay,Californian,Chardonnay,4.2,96,4.1,809,33.33
Georg Breuer Nonnenberg Monopol Riesling 2011,Georg Breuer,Nonnenberg Monopol Riesling,German,Riesling,4.2,95,4.2,849,42.99
Domaine Huet Vouvray Le Mont Demi-Sec 2015,Domaine Huet,Vouvray Le Mont Demi-Sec,Loire,Chenin Blanc,4.2,94,4.1,1238,34.54
Le Vieux Donjon Châteauneuf-du-Pape Blanc 2016,Le Vieux Donjon,Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.2,94,4.1,1236,40.29
José Pariente Cuvée Especial Verdejo 2014,José Pariente,Cuvée Especial Verdejo,Spanish,Verdejo,4.2,91,4.1,472,44.16
Jean Chartron Puligny-Montrachet 2016,Jean Chartron,Puligny-Montrachet,Burgundy,Côte de Beaune White,4.2,90,4.2,791,50
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2015,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,German,Riesling,4.2,89,4.4,2898,31.9
Domaine Sigalas Kavalieros 2017,Domaine Sigalas,Kavalieros,Greek Santorini,White,4.2,89,4.1,1013,38.9
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2013,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.2,89,4.1,1215,33.75
Albert Grivault Clos du Murger Meursault 2015,Albert Grivault,Clos du Murger Meursault,Burgundy,Côte de Beaune White,4.2,88,4.2,393,46.21
Eric Morgat Vigneron Litus 2015,Eric Morgat Vigneron,Litus,Loire,Chenin Blanc,4.2,86,4.3,319,33.52
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2013,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,German,Riesling,4.2,86,4.4,2898,34.98
Domaine Michelot Meursault 'Clos Saint-Felix' Monopole 2015,Domaine Michelot,Meursault 'Clos Saint-Felix' Monopole,Burgundy,Côte de Beaune White,4.2,85,4,380,41.99
Paul Pernot Puligny-Montrachet 2016,Paul Pernot,Puligny-Montrachet,Burgundy,Côte de Beaune White,4.2,85,4.1,970,42.5
Villa Baulieu Blanc 2012,Villa Baulieu,Blanc,,,4.2,84,4.1,186,41.49
Yves Cuilleron Condrieu Les Chaillets 2017,Yves Cuilleron,Condrieu Les Chaillets,Northern Rhône,Condrieu,4.2,84,4.2,1314,34.17
Domaine William Fèvre Chablis Premier Cru Vaulorent 2012,Domaine William Fèvre,Chablis Premier Cru Vaulorent,Burgundy,Chablis,4.2,83,4.1,662,38
Château de Chamirey Mercurey Premier Cru 'La Mission' Monopole 2016,Château de Chamirey,Mercurey Premier Cru 'La Mission' Monopole,Burgundy,Côte Chalonnaise White,4.2,83,4.2,964,39.17
Domaine Michelot Meursault 2016,Domaine Michelot,Meursault,Burgundy,Côte de Beaune White,4.2,83,4.1,626,37.05
Eric Forest Les Crays Pouilly-Fuissé 2016,Eric Forest,Les Crays Pouilly-Fuissé,Burgundy,Macônnais White,4.2,82,4.1,555,35
Kumeu River Maté's Vineyard Chardonnay 2011,Kumeu River,Maté's Vineyard Chardonnay,New Zealand,Chardonnay,4.2,81,4.1,1077,44.5
Dr. Loosen Riesling Ürziger Würzgarten Alte Reben GG 2016,Dr. Loosen,Riesling Ürziger Würzgarten Alte Reben GG,German,Riesling,4.2,81,4,581,35.99
Schieferkopf Lieu-dit Buehl Riesling 2012,Schieferkopf,Lieu-dit Buehl Riesling,Alsace,Riesling,4.2,81,4,235,32
Domaine Huet Vouvray Le Mont Sec 2010,Domaine Huet,Vouvray Le Mont Sec,Loire,Chenin Blanc,4.2,80,4.1,1631,49.5
Covenant Chardonnay Lavan N.V.,Covenant,Chardonnay Lavan,Californian,Chardonnay,4.2,79,4.2,79,39.99
Remelluri Rioja Blanco 2016,Remelluri,Rioja Blanco,Spanish,Rioja White,4.2,79,4.1,1690,41.09
Domaine Vignes du Maynes Aragonite Mâcon-Cruzilie 2016,Domaine Vignes du Maynes,Aragonite Mâcon-Cruzilie,Burgundy,Macônnais White,4.2,78,4.1,329,31.09
Pascal Jolivet Pouilly-Fumé Indigene 2014,Pascal Jolivet,Pouilly-Fumé Indigene,Upper Loire Valley,White,4.2,77,4,592,39.17
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'Les Vergers' 2013,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'Les Vergers',Burgundy,Côte de Beaune White,4.2,76,4.2,499,42.5
Quintodecimo Via del Campo Falanghina 2018,Quintodecimo,Via del Campo Falanghina,Southern Italy,White,4.2,74,4.2,1009,30.65
Domaine Pattes Loup Chablis 1er Cru 'Butteaux' 2015,Domaine Pattes Loup,Chablis 1er Cru 'Butteaux',Burgundy,Chablis,4.2,73,4.1,405,46.21
Chanson Pernand-Vergelesses Premier Cru Les Caradeux Blanc 2015,Chanson,Pernand-Vergelesses Premier Cru Les Caradeux Blanc,Burgundy,Côte de Beaune White,4.2,73,4.1,431,34.44
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2014,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.2,72,4.1,1215,35
Artemis Karamolegos Pyritis Mega Cuvée 2017,Artemis Karamolegos,Pyritis Mega Cuvée,,,4.2,72,4.2,253,45.6
E. Guigal Saint-Joseph Lieu-Dit Blanc 2015,E. Guigal,Saint-Joseph Lieu-Dit Blanc,Northern Rhône,White,4.2,72,4.1,530,35
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2017,Markus Molitor,Zeltinger Sonnenuhr Riesling Auslese***,German,Riesling,4.2,72,4.3,1208,41.08
Quinta da Sequeira Grande Reserva Branco 2014,Quinta da Sequeira,Grande Reserva Branco,Northern Portugal,White,4.2,70,4.2,274,31.88
Dönnhoff Niederhäuser Hermannshöhle Riesling Spätlese 2015,Dönnhoff,Niederhäuser Hermannshöhle Riesling Spätlese,German,Riesling,4.2,70,4.2,820,33.95
Battenfeld Spanier Frauenberg Riesling GG 2015,Battenfeld Spanier,Frauenberg Riesling GG,German,Riesling,4.2,69,4.1,440,38.69
Château de Saint Cosme Saint Cosme Condrieu 2012,Château de Saint Cosme,Saint Cosme Condrieu,Northern Rhône,Condrieu,4.2,69,4.2,560,42.47
Domaine Leflaive Pouilly-Fuissé 2017,Domaine Leflaive,Pouilly-Fuissé,Burgundy,Macônnais White,4.2,69,4.1,294,43.28
Domaine Maratray-Dubreuil Ladoix 1er Cru 'Les Gréchons' 2016,Domaine Maratray-Dubreuil,Ladoix 1er Cru 'Les Gréchons',Burgundy,Côte de Beaune White,4.2,69,4.1,221,35.1
Delaire Graff Terraced Block Reserve 2018,Delaire Graff,Terraced Block Reserve,South African,Chardonnay,4.2,67,4.3,587,39.61
Didier Dagueneau (Louis-Benjamin Dagueneau) Blanc Fumé de Pouilly 2016,Didier Dagueneau (Louis-Benjamin Dagueneau),Blanc Fumé de Pouilly,Upper Loire Valley,White,4.2,67,4.2,2632,48.73
